,u,v,length,highway,name,maxspeed
6355,2356000366,565233654,107.46082140966342,primary,中山北路,
6356,2356000367,2356000366,60.54713544441953,primary,中山北路,
6357,2356000367,2356000368,133.51001636724294,residential,,
6358,2356000368,2356000366,87.98706284555071,residential,,
6359,2356000368,565233176,70.58785098438914,residential,,
6360,2356000368,2356000367,133.51001636724294,residential,,
6361,2356192441,8108691911,208.69406457594937,primary,中山北路,
6362,2356192441,2356192444,57.65063758275467,residential,农林路,
6363,2356192444,2356192441,57.65063758275467,residential,农林路,
6364,2356192444,2356192458,204.85540792549136,residential,农林路,
6365,2356192444,2356207394,337.85503045249953,residential,,
6366,2356192458,6845782365,133.74770927902938,residential,,
6367,2356192458,2356192444,204.85540792549136,residential,农林路,
6368,2356192458,565233180,517.85083005778,residential,"['石泉东路', '农林路']",
6369,2356207394,2356192444,337.8550304524997,residential,,
6370,2356207394,565233180,153.50471806489077,primary,光新路,
6371,2356275301,640199610,195.8784533117925,tertiary,中潭路,
6372,2356275301,640199622,345.0779155759429,tertiary,中潭路,
6373,2356275301,2544382429,53.029085828826894,residential,,
6374,2356275318,2542655889,3.872920314192451,residential,远景路,
6375,2356275318,2356275332,49.45917473713872,residential,,
6376,2356275318,640199558,292.77557986841873,residential,远景路,
6377,2356275332,2356275318,49.45917473713872,residential,,
6378,2356275332,565232788,24.76441004584473,residential,,
6379,2356275332,600571600,407.58777276192944,secondary,中山北路,
6380,2356275991,2356275992,40.90879636462216,residential,,
6381,2356275991,2298470785,521.3797130928908,residential,凯旋北路,
6382,2356275991,640199270,219.94786171095672,residential,凯旋北路,
6383,2356275992,2356275991,40.90879636462216,residential,,
6384,2356275992,8108691892,45.364255024572806,primary,中山北路,
6385,2365827846,2365827864,219.51474696820588,residential,利西路,
6386,2365827846,9722149132,176.71243545351274,residential,,
6387,2365827864,64807049,151.10727085535666,primary,江苏路,
6388,2365897167,2365897173,84.38326734070685,residential,西诸安浜路,
6389,2365897167,994223774,175.68845112320042,tertiary,凤冈路,
6390,2365897167,5658751868,69.53840035008993,tertiary,凤冈路,
6391,2365897173,2365897177,64.48563956015414,residential,西诸安浜路,
6392,2365897173,2365897167,84.38326734070685,residential,西诸安浜路,
6393,2365897173,8359232444,67.30251954682777,residential,,
6394,2365897177,2365897173,64.48563956015414,residential,西诸安浜路,
6395,2366018597,994212334,26.216874599143015,living_street,番禺路 222 弄,
6396,2366018597,2366018648,354.53393981321517,living_street,安西路,
6397,2366018648,9849412122,121.3342803045712,primary,延安西路,
6398,2366018648,2366018597,354.5339398132151,living_street,安西路,
6399,2373668011,13871788314,1.1256245318930664,tertiary,法华镇路,30
6400,2373668011,13871850562,44.57816290997292,tertiary,法华镇路,30
6401,2373668011,13871850568,29.95533955210079,unclassified,,
6402,2375929881,1679025080,65.74799214049146,residential,徐虹北路,
6403,2375929881,111148069,14.240768843093635,residential,广元西路,
6404,2375929881,640472370,112.04334423341157,residential,广元西路,
6405,2407133896,712697109,4.445229153108428,secondary,龙华东路,
6406,2407133896,712697104,265.9920182242861,secondary,龙华东路,
6407,2412392614,603891424,198.0688776309971,tertiary,建国西路,
6408,2412392614,603891425,238.64447634072252,secondary,衡山路,
6409,2412392616,4225698900,76.53103537569335,secondary,淮海中路,
6410,2412392616,483122241,52.17449723085667,living_street,雁荡路,
6411,2412392616,477597199,189.109194087861,secondary,淮海中路,
6412,2447713058,2544357236,395.19241581588085,residential,,20
6413,2483020636,517783993,261.1147384733778,tertiary,民立路,
6414,2483020636,1850260463,103.05666471853148,tertiary,汉中路,
6415,2483020636,109680332,85.91202238744783,tertiary,汉中路,
6416,2483786471,1573839190,29.151086428627238,residential,胶州路,
6417,2483786471,2483786483,249.16839985678342,residential,赵家桥路,
6418,2483786483,2483786471,249.16839985678345,residential,赵家桥路,
6419,2483786483,1881233637,123.2871232123665,secondary,常德路,
6420,2483786483,131940524,78.91642716921318,secondary,常德路,
6421,2483786493,109427633,155.37686044433863,"['unclassified', 'residential']",泰兴路,
6422,2542655889,2356275318,3.872920314192451,residential,远景路,
6423,2542655889,9509790227,164.87901068319206,residential,远景路,
6424,2542655889,7276154673,81.85683166942056,residential,,20
6425,2542657857,640199587,75.9953246104979,residential,,20
6426,2542660874,640199587,43.65226212201732,residential,,30
6427,2542660874,12313446729,258.2501285101595,primary,中山北路,
6428,2542661791,485288880,48.80758056992809,residential,,20
6429,2542661791,2542661800,80.82859105186013,residential,,20
6430,2542661800,2542661791,80.82859105186014,residential,,20
6431,2542663487,2544382429,51.54843294319683,residential,,
6432,2542663487,4319033594,736.0029792877986,residential,,20
6433,2542671641,565233175,58.38212198073532,secondary,光新路,
6434,2542671641,640199267,14.109512699401755,residential,远景路,
6435,2542671641,640199587,278.36551815673954,residential,远景路,
6436,2544357212,640019024,108.61562217873801,residential,,20
6437,2544357236,11073666283,84.52851518334843,residential,,20
6438,2544382429,2542663487,51.54843294319683,residential,,
6439,2544382429,2356275301,53.029085828826894,residential,,
6440,2662665879,2662665881,8.801378565366862,residential,,
6441,2662665881,3026466102,74.23153207741971,residential,茶陵北路,
6442,2662665881,856908765,113.38444924799006,residential,茶陵北路,
6443,2662665881,2662665879,8.801378565366862,residential,,
6444,2716405305,486184083,15.981481351734645,primary,重庆南路,
6445,2716408631,486183676,27.979956013733766,primary,鲁班路,
6446,2716408631,2716408639,256.31557271418114,secondary,徐家汇路,
6447,2716408631,2716408639,268.37479856438017,primary,徐家汇路,
6448,2716408636,2716408643,71.43911633141147,secondary,徐家汇路,
6449,2716408636,486193667,36.75286173076617,primary,重庆南路,
6450,2716408637,486183676,25.26687521201314,primary,,
6451,2716408637,2716405305,59.28111762606746,primary,徐家汇路,
6452,2716408639,623406700,51.705194641225084,primary,徐家汇路,
6453,2716408643,858404201,58.34302477430264,residential,泰康路,
6454,2716408643,858404205,69.20814395151017,secondary,徐家汇路,
6455,2716408652,423833606,644.2126180909848,primary,徐家汇路,
6456,2716408652,2716405305,285.8435322383498,secondary,,
6457,2716408652,2716408637,243.5890939623822,primary,徐家汇路,
6458,2716408719,2716408741,17.634022184234436,primary,鲁班路,
6459,2716408741,623417146,73.8152839024288,primary,鲁班路,
6460,2822040271,6360292379,279.83775147768876,residential,长乐路,
6461,2822040271,154073129,73.71353816515332,residential,长乐路,
6462,2822040271,4824550728,214.90264519003247,living_street,长乐路946弄,
6463,2971125849,2971125851,44.79392363497975,residential,,
6464,2971125849,601675049,156.94812442649595,tertiary,大木桥路,
6465,2971125851,2971125849,44.79392363497975,residential,,
6466,2974114618,9776973406,7.3947481347315644,secondary,泰康路,
6467,2974114618,2974114621,145.50928099154308,secondary,瑞金二路,
6468,2974114621,601681407,57.11283138553965,secondary,瑞金二路,
6469,2974114621,87604258,372.4997918170558,tertiary,"['建国西路', '建国中路']",
6470,2982134722,2982134732,200.80904655029786,living_street,同生西路,
6471,2982134722,5493199520,100.77357326344993,tertiary,东安路,
6472,2982134722,601712422,281.4250907609067,tertiary,东安路,
6473,2982134732,2982134732,374.4731045318415,living_street,同生西路,
6474,2982134732,2982134732,374.4731045318415,living_street,同生西路,
6475,2982134732,2982134722,200.80904655029786,living_street,同生西路,
6476,2982134732,5493199928,104.67537720439302,living_street,,
6477,2982226257,267698847,168.00939590421936,residential,医学院路,
6478,2991482211,601712458,93.62663099051954,residential,丽园路,
6479,2991482211,601712455,255.15989535323013,residential,丽园路,
6480,2991482211,2991482218,238.6358219249939,residential,西民立路,
6481,2991482218,601145286,128.899294377525,primary,陆家浜路,
6482,2991482218,2991482211,238.63582192499393,residential,西民立路,
6483,2991483745,623416391,235.2411319068419,residential,,
6484,2991483745,622622645,192.6800857060898,secondary,斜土路,
6485,2991483745,622622435,82.79034620546112,secondary,斜土路,
6486,3026283738,4225546015,289.8301905602363,residential,零陵路,
6487,3026466099,11224164206,138.15565142573143,residential,茶陵路,
6488,3026466099,3026466101,234.62919486183387,residential,茶陵路,
6489,3026466099,3026470525,224.4459574202336,residential,零陵路,
6490,3026466100,4225546021,218.62832023290105,residential,茶陵路,
6491,3026466100,3026466102,113.50972478731357,residential,茶陵路,
6492,3026466101,3026466099,234.62919486183387,residential,茶陵路,
6493,3026466101,3026466102,205.47061033237762,residential,茶陵路,
6494,3026466101,623410145,170.99248702942987,residential,瞿溪路,
6495,3026466102,2662665881,74.23153207741971,residential,茶陵北路,
6496,3026466102,3026466101,205.4706103323776,residential,茶陵路,
6497,3026470525,3026466100,307.8366598394445,residential,零陵北路,
6498,3026470525,3026466099,224.4459574202336,residential,零陵路,
6499,3026470525,4225546016,181.20891410920646,residential,零陵路,
6500,3031969005,486190110,292.55809240451435,primary,鲁班路,
6501,3048216957,5226901256,177.6681711874959,residential,高邮路,
6502,3048216957,1317175521,125.56936573715709,residential,湖南路,
6503,3055920274,479322189,61.685225002468556,residential,济南路,
6504,3055920274,4908327490,73.0014654233276,residential,太仓路,
6505,3055920274,483116582,110.00230993986362,residential,太仓路,
6506,3065342225,9768668960,42.728358372534615,residential,,
6507,3349494786,5493199928,69.65553414609977,living_street,,
6508,3559962073,62901922,527.954565106668,trunk_link,,
6509,3559962073,68065435,957.0176233695177,trunk,南北高架路,
6510,3559962133,68065435,83.16155558700422,trunk_link,,
6511,3724312997,601681404,66.49583872110055,residential,皋兰路,
6512,3814803440,9857828743,12.145834951998006,secondary,陕西北路,
6513,3814803440,5031550693,10.874209540435723,secondary,陕西南路,
6514,3814803440,5031550691,133.5548215886799,primary,延安中路,
6515,3851481657,64849286,124.31189139243287,residential,南汇路,
6516,3851481657,555631162,214.55719677401225,residential,奉贤路,
6517,4062440153,9849412119,11.868473066585281,tertiary,番禺路,
6518,4062440153,994212529,26.073552628513692,tertiary,番禺路,
6519,4062440153,146017176,187.31635763652056,primary,延安西路,
6520,4069732169,4069732170,143.40948444605775,residential,学宫街,
6521,4069732169,483098883,110.91725926063062,residential,梦花街,
6522,4069732169,639308676,136.8223015795455,residential,庄家街,
6523,4069732169,639308705,298.12562631548184,residential,柳江街,
6524,4069732170,481499142,28.999405184722608,residential,文庙路,
6525,4069732170,4069732169,143.40948444605772,residential,学宫街,
6526,4069732170,483099888,96.45766133249157,residential,文庙路,
6527,4069732171,483098387,55.24891590408673,residential,老道前街,
6528,4069732171,481499142,81.51668810305591,residential,文庙路,
6529,4069732171,639305926,140.551306049853,residential,文庙路,
6530,4076047626,565170990,63.33062936206555,primary,中山北路,
6531,4154357526,469878046,200.49839024620297,residential,昌化路,
6532,4154357526,640008222,91.18432475566426,residential,昌化路,
6533,4154357526,2181350359,290.1675510586975,residential,淮安路,
6534,4154357526,156261881,147.82999824955436,residential,淮安路,
6535,4169971718,565170997,204.86501188942765,primary,中山北路,
6536,4198258583,6878239427,95.67654783919399,tertiary,乔家路,
6537,4198258583,476559738,268.33318551007386,residential,王家码头路,
6538,4198258583,654400890,64.52926426502701,tertiary,中华路,
6539,4198258583,1320103751,235.64537142024326,tertiary,中华路,
6540,4199822179,804474351,23.078951853569503,tertiary,番禺路,
6541,4199822179,804474391,278.5972557233604,secondary,淮海西路,
6542,4199822179,994910719,442.9954821999815,tertiary,番禺路,
6543,4225546009,601675061,12.555713485782753,primary,中山南二路,
6544,4225546009,4225546016,246.5156645278471,tertiary,大木桥路,
6545,4225546015,4225546016,12.140614676195911,residential,零陵路,
6546,4225546015,601675061,250.15789364772922,tertiary,大木桥路,
6547,4225546016,4225546015,12.140614676195911,residential,零陵路,
6548,4225546016,4225546021,265.7433782008463,tertiary,大木桥路,
6549,4225546016,3026470525,181.20891410920646,residential,零陵路,
6550,4225546021,10074912648,6.870194227894685,residential,茶陵路,
6551,4225546021,601675042,213.9562684824857,tertiary,大木桥路,
6552,4225546021,3026466100,218.62832023290105,residential,茶陵路,
6553,4225630308,482734042,220.93186055589337,residential,陆家浜路,
6554,4225630308,482734053,195.64230947234597,residential,外马路,
6555,4225630308,4225630315,291.1325546931577,residential,外马路,
6556,4225630315,714080390,296.1117811370525,secondary,半淞园路,
6557,4225630315,714084514,160.565811423817,secondary,半淞园路,
6558,4225630315,4225630308,291.1325546931577,residential,外马路,
6559,4225630315,4402078908,163.84946252554093,residential,外马路,
6560,4225698900,4225698901,96.5610922105025,unclassified,老重庆中路,
6561,4225698900,2412392616,76.53103537569335,secondary,淮海中路,
6562,4225698900,4988370703,43.80272164931708,secondary,淮海中路,
6563,4225698901,4225698900,96.5610922105025,unclassified,老重庆中路,
6564,4225698901,4988370714,30.7484419164098,tertiary,长乐路,
6565,4267598457,115005745,216.19078708475385,secondary,浦明路,
6566,4267598457,602392037,265.2882367382307,secondary,张杨路,
6567,4267598457,115005789,503.1749143443621,secondary,浦明路,
6568,4267598457,85647366,632.1654376065654,residential,"['张杨路', '商城路', '滨江大道']",
6569,4333704619,857780861,156.34916307904,residential,湖滨路,
6570,4333704619,71129470,72.95070209136598,tertiary,黄陂南路,
6571,4333704619,85011298,107.73058921491794,tertiary,黄陂南路,
6572,4346901931,1765488318,241.25069423894692,trunk,银城中路出口,
6573,4346901963,1889249283,2397.8980245620915,"['trunk', 'primary']","['浦东大道地道', '延安东路隧道']",
6574,4346901963,4346901980,212.51428953538021,primary_link,银城中路出口,
6575,4346901980,495771069,189.2253115564738,secondary,银城中路地道,
6576,4370661333,4402078911,241.4440816931748,primary,中山南路,
6577,4370661333,1618037846,386.56366047767784,trunk_link,,
6578,4370661444,4373253461,364.58908906721695,primary,浦东南路,
6579,4370661454,115062332,46.3929066468271,primary,浦东南路,
6580,4370661470,4370661629,114.8859922035819,primary,浦东南路,
6581,4370661617,4370661619,52.0898112650534,secondary,龙阳路,
6582,4370661617,619336124,246.30944187354584,primary,浦东南路,
6583,4370661619,619349620,203.76016511606025,secondary,龙阳路,
6584,4370661619,4370661617,52.0898112650534,secondary,龙阳路,
6585,4370661628,619349622,344.3510605615245,primary,世博大道,
6586,4370661629,4370661613,33.034466138172895,primary,浦东南路,
6587,4370661629,10289629944,21.839151464823786,primary,浦东南路,
6588,4370661636,4373253421,9.507283215903925,primary,浦东南路,
6589,4370661636,4370661617,243.80124464891287,primary,浦东南路,
6590,4373253421,4370661636,9.507283215903925,primary,浦东南路,
6591,4373253421,603780374,267.10552573605753,primary,浦东南路,
6592,4373253461,4373253462,11.419467216665343,primary,龙阳路,
6593,4373253461,10289629944,262.0538492310913,primary,浦东南路,
6594,4373253462,4370661470,130.01598140237422,primary,浦东南路,
6595,4380028727,824481324,107.86484232794128,secondary,南京西路,
6596,4380028727,131937881,209.12289940514808,secondary,南京西路,
6597,4380028727,4380028749,163.1356703823905,living_street,,
6598,4380028749,4380028727,163.13567038239051,living_street,,
6599,4385150794,1883276500,107.39725992122592,residential,圆明园路,
6600,4394577744,1490101116,55.911799970879414,residential,南苏州路,
6601,4395700536,715795765,91.02282084042693,secondary,西藏南路,
6602,4395700583,715795765,156.8599251455044,secondary,西藏南路,
6603,4395700583,4395700536,74.76677153025031,secondary_link,,
6604,4396267672,565170474,28.51416497763328,tertiary,大统路,
6605,4396267672,4169971718,178.23102665040082,primary,中山北路,
6606,4397155856,483108446,67.78467216049052,residential,肇周路,
6607,4397155856,9726991350,35.602088922462,residential,,
6608,4402078150,482734405,51.266289185475074,primary,中山南路,
6609,4402078161,622622496,126.81927363117185,primary,中山南路,
6610,4402078161,482734340,29.514490029005685,primary,中山南路,
6611,4402078168,603837568,55.34439188519004,primary,中山南路,
6612,4402078185,714088176,46.107964209496494,primary,中山南路,
6613,4402078185,4370661333,50.28398718126704,primary,中山南路,
6614,4402078908,4402078150,25.840290596701276,primary,中山南路,
6615,4402078908,4225630315,163.8494625255409,residential,外马路,
6616,4402078911,4402078150,70.15990501181992,primary,中山南路,
6617,4402078911,4402078908,47.2727628039692,primary,,
6618,4402293316,9808125079,57.12782344589077,residential,,
6619,4404238990,4438824396,17.919996472912644,residential,龙阳路,
6620,4404238990,4370661628,76.39643350632805,primary,世博大道,
6621,4411925130,107701259,25.573852502702735,primary,华山路,
6622,4411925130,107701614,43.28495222437192,primary,虹桥路,
6623,4435815830,103736869,47.049434213951784,secondary,新开河路,
6624,4435815830,75355691,73.92403249151408,secondary,新开河路,
6625,4438824275,618840846,13.82212755193133,tertiary,白莲泾路,
6626,4438824275,10222316783,221.6363609589677,primary,世博大道,
6627,4438824284,618848703,13.597128569678222,tertiary,雪野路,
6628,4438824284,4438824287,219.69009150794,primary,世博大道,
6629,4438824284,618848713,197.11161234426132,tertiary,雪野路,
6630,4438824287,618849897,14.102364696803573,residential,世博村路,
6631,4438824287,4438824391,167.55468424166276,primary,世博大道,
6632,4438824287,619335948,186.27312833876744,residential,世博村路,
6633,4438824391,619349622,12.828345197620608,tertiary,南码头路,
6634,4438824391,1893030259,23.977403923164978,tertiary,南码头路,
6635,4438824391,4438824394,317.63571269504797,primary,世博大道,
6636,4438824394,1893030259,351.4335751156028,residential,塘南路,
6637,4438824394,4438824396,113.76982663933461,primary,世博大道,
6638,4438824396,619349620,24.258908164857505,primary,世博大道,
6639,4438824396,4370661619,217.0692566967553,secondary,龙阳路,
6640,4460275969,93310875,401.33696948181324,secondary,复兴东路,
6641,4460275969,639308680,70.42533538995784,residential,静修路,
6642,4470004597,600486973,8.123245328304122,secondary,华山路,
6643,4470004597,4470004605,190.82476040168058,residential,,
6644,4470004597,994910026,112.98309962338652,secondary,华山路,
6645,4470004598,4470004605,76.43053820673887,residential,,
6646,4470004598,994910026,23.038411041987512,secondary,华山路,
6647,4470004598,5226901246,58.928422644951944,secondary,华山路,
6648,4470004605,4470004598,76.43053820673887,residential,,
6649,4470004605,5226901246,81.05389846925239,residential,,
6650,4470004605,4470004597,190.82476040168058,residential,,
6651,4470023341,469878397,28.95607276961272,secondary,新闸路,
6652,4470023341,1490101116,43.395636473002426,secondary,新闸路,
6653,4470023341,4470023363,130.44741359897313,residential,新昌路,
6654,4470023345,9630984956,21.122354960924472,residential,新昌路,
6655,4470023345,9630984940,13.52185277002925,living_street,,
6656,4470023363,4470023341,130.44741359897313,residential,新昌路,
6657,4475361259,602243306,400.3994548380166,residential,青海路,
6658,4475361259,64849276,188.05723983185834,secondary,南京西路,
6659,4475361259,5082929922,258.59911076570745,secondary,南京西路,
6660,4475361259,5312024930,216.29310225080278,unclassified,吴江路,
6661,4484129212,469887275,338.86157386871537,residential,,
6662,4573378105,714084514,81.35675266317793,secondary,陆家浜路,
6663,4573378168,1641955391,15.404080639773532,tertiary,孔家木桥路,
6664,4573378168,662712029,88.66249447359922,tertiary,孔家木桥路,
6665,4573378168,477414584,336.9126050894404,secondary,中兴路,
6666,4601381081,4987519325,40.092146926847306,primary_link,,
6667,4601381081,477571135,143.70830222749598,primary,延安中路,
6668,4676163090,4676163097,36.82300770433899,primary_link,,
6669,4676163090,677799508,39.429047815955954,primary,延安东路,
6670,4676163097,476794281,156.28715549892144,primary,延安东路,
6671,4681521514,619349622,71.95729185776325,unclassified,,
6672,4687869257,4687869258,1.54227466212436,unclassified,,
6673,4687869257,623411689,133.20974101763017,tertiary,南车站路,
6674,4687869257,856909486,164.8617703786851,tertiary,南车站路,
6675,4687869257,8780148338,61.248052144904065,unclassified,,
6676,4687869258,4687869257,1.54227466212436,unclassified,,
6677,4689124038,875815992,61.59553042640889,unclassified,,
6678,4689124039,875815992,175.85371324046218,unclassified,,
6679,4715107688,4715107689,19.09239069472047,primary,,
6680,4715107688,618746521,83.65848571316769,primary,延安中路,
6681,4715107689,4715107688,19.09239069472047,primary,,
6682,4715107689,5031550694,264.6159090842531,primary,延安中路,
6683,4721476335,267196101,92.54051079614014,tertiary,唐山路,
6684,4721476335,4721476336,123.98024021275023,residential,九联小区小区道,
6685,4721476335,475938154,58.98359136938109,tertiary,唐山路,
6686,4721476336,4721476335,123.98024021275023,residential,九联小区小区道,
6687,4790191325,640469172,157.3045702227362,residential,天平路,
6688,4790191325,11224508560,146.97201826331565,residential,昭平路,
6689,4810764194,2329789972,64.45022637220555,unclassified,,
6690,4824550728,2822040271,214.90264519003247,living_street,长乐路946弄,
6691,4824550728,154080003,103.83651289330078,secondary,华山路,
6692,4824550728,9854768349,178.85482458259222,secondary,华山路,
6693,4826233714,154903712,108.52161149060501,primary,延安中路,
6694,4828317130,9854904494,402.87962828394404,tertiary,中华新路,
6695,4828317130,1448940598,105.22155584623893,tertiary,中华新路,
6696,4828317130,477417234,322.5449068114855,tertiary,大统路,
6697,4828317130,475432741,140.4876869707367,tertiary,大统路,
6698,4908327481,1563370132,65.70068203464528,residential,太仓路,
6699,4908327481,481390557,110.36117914201954,residential,柳林路,
6700,4908327481,4908327490,196.86407572086347,residential,太仓路,
6701,4908327490,479299038,65.78976685221576,residential,吉安路,
6702,4908327490,4908327481,196.8640757208634,residential,太仓路,
6703,4908327490,3055920274,73.0014654233276,residential,太仓路,
6704,4946174663,475432544,25.02703452927196,secondary,普善路,
6705,4946174663,664814025,289.16595007904186,primary,中山北路,
6706,4946174669,477421816,6.989882530603318,secondary,柳营路,
6707,4946174669,4946174672,179.08679235593172,secondary,普善路,
6708,4946174672,664814036,7.497092691051566,residential,谈家桥路,
6709,4946174672,664814023,280.98013455365304,residential,谈家桥路,
6710,4946174672,4946174663,198.5590455841922,secondary,普善路,
6711,4987519206,62917031,15.364943889974025,residential,成都南路,
6712,4987519206,479307593,41.929553088045665,residential,成都南路,
6713,4987519206,8955354774,177.96139679852104,primary,,
6714,4987519209,4987519206,114.46882643234115,primary,,
6715,4987519213,109426506,13.45402708083424,secondary,瑞金一路,
6716,4987519213,5031510660,8.140889075869223,primary,,
6717,4987519324,477571135,46.3660416646101,primary_link,,
6718,4987519324,5031510662,344.7691063375815,primary,,
6719,4987519325,4987519324,59.144664252286546,primary,,
6720,4988370703,4988370704,12.46724115377695,secondary,淮海中路,
6721,4988370703,4225698900,43.80272164931708,secondary,淮海中路,
6722,4988370703,4988384178,38.89408341167162,primary,重庆南路,40
6723,4988370704,4988370703,12.46724115377695,secondary,淮海中路,
6724,4988370704,4988384176,16.718041626653296,primary,重庆南路,
6725,4988370704,486178505,18.810078487512236,secondary,淮海中路,
6726,4988370706,4988370703,75.82574507825755,primary,重庆中路,
6727,4988370708,4988370712,21.36779938772862,residential,,
6728,4988370708,479307593,201.33322921495835,residential,巨鹿路,
6729,4988370711,4988370712,24.654018208387367,primary_link,,
6730,4988370711,4988370708,13.54813209806046,residential,,
6731,4988370711,477600024,119.41892762666927,primary,重庆中路,
6732,4988370712,4988370715,99.0658958325375,primary,重庆中路,
6733,4988370714,4988370706,16.168427751487574,primary,重庆中路,
6734,4988370715,477600024,11.093483056465711,tertiary,长乐路,
6735,4988370715,4988370714,56.638845517940936,primary,重庆中路,
6736,4988370715,477598679,73.89983088081446,tertiary,长乐路,
6737,4988384174,483119185,248.91195992988378,primary,重庆南路,40
6738,4988384176,4988384178,25.03608866568967,primary_link,,
6739,4988384176,9808152571,315.86793990498563,primary,重庆南路,
6740,4988384178,7114595660,9.405675823342579,primary,重庆南路,40
6741,5000715349,107744185,25.638010864297915,residential,嘉善路,
6742,5000715349,601669719,294.6387858351709,residential,嘉善路,
6743,5000973047,11335350793,22.077328567330074,primary,重庆中路,40
6744,5000973047,479305380,172.87950306814145,residential,"['淡水路', '长乐路']",
6745,5000992868,477577626,12.546706210209207,residential,大沽路,
6746,5000992868,477572438,195.6113637751439,residential,大沽路,
6747,5000992868,5082912943,26.469612102736768,primary,,
6748,5000992870,5000992868,111.04450806720524,primary,,
6749,5000992870,477577626,115.1753173455552,primary,成都北路,
6750,5000992871,8955354775,56.004063456468664,primary,重庆中路,
6751,5000992872,5000992871,37.660328856877385,primary_link,,
6752,5000992872,5002561615,93.19998745068924,primary,重庆北路,
6753,5000992873,5002566877,101.39764873072262,primary,延安东路,
6754,5002541031,11221442869,24.70675977674573,primary,,
6755,5002541031,5000992870,44.5436633657679,primary,成都北路,
6756,5002541032,5002541033,14.883568035398916,primary_link,,
6757,5002541032,477571087,20.967540640099422,primary,延安东路,
6758,5002541033,477571087,12.457811627012893,primary_link,,
6759,5002541033,477572438,98.2072728429601,residential,重庆北路,
6760,5002541033,5002541031,125.77668749986555,primary,延安东路,
6761,5002541034,476794486,10.21130096106768,tertiary,黄陂北路,
6762,5002541034,477576916,79.18613916561966,tertiary,黄陂北路,
6763,5002541034,5002541033,296.0766866769154,primary,延安东路,
6764,5002541037,5002541039,27.084599720190617,primary_link,,
6765,5002541037,477595366,25.92915666594957,primary,成都北路,
6766,5002541038,5002541037,44.233102915554014,primary,成都北路,
6767,5002541039,477577665,424.2171080765479,residential,大沽路,
6768,5002541039,4987519325,172.20477576803387,primary_link,老成都北路,
6769,5002541041,5002541038,21.234817509918514,primary_link,,
6770,5002541041,5002541039,86.78865371610661,primary,,
6771,5002561614,476791768,11.276495302029932,tertiary,黄陂南路,
6772,5002561614,87752549,184.9644400168987,tertiary,黄陂南路,
6773,5002561614,5017787788,297.32610782234445,primary,延安东路,
6774,5002561615,5002566876,109.0536285487681,primary,延安东路,
6775,5002566876,5002561614,208.00912923099207,primary,延安东路,
6776,5002566877,5002566876,11.290994823556542,primary_link,,
6777,5002566877,476791768,209.0899620176003,primary,延安东路,
6778,5002566878,5002566877,24.35234128692778,primary_link,,
6779,5002566878,5002541032,72.48175734325345,primary,延安东路,
6780,5017787785,5002541034,201.18207122944554,primary,延安东路,
6781,5017787785,476794486,196.82491268018939,primary,延安东路,
6782,5017787788,1890502906,173.53467875580606,primary,延安东路,
6783,5017787788,71127148,204.98997340459852,tertiary,普安路,
6784,5031510659,559821389,46.76602282934468,primary,延安中路,
6785,5031510660,5031510659,20.30466274857255,primary,,
6786,5031510660,4987519209,280.47035962136005,primary,,
6787,5031510661,477583491,188.5739981957951,primary,延安中路,
6788,5031510662,5031510661,37.73587928536579,primary,,
6789,5031510662,477577665,116.51416348024246,secondary,石门一路,
6790,5031510663,4987519213,40.720280282304635,primary,,
6791,5031510663,109426506,39.32171383689581,primary,延安中路,
6792,5031516800,11374745932,271.92508074393595,primary,延安中路,
6793,5031516800,10947958446,378.0805409566697,trunk_link,,
6794,5031516800,9857828743,269.52205867841326,primary,延安中路,
6795,5031516801,5031516800,28.303794646480284,primary,延安中路,
6796,5031550688,5031516801,20.26125260557614,primary,,
6797,5031550688,824481378,7.911258692152104,primary,延安中路,
6798,5031550690,483133379,227.22827303297316,primary,,
6799,5031550691,5031550688,162.20812796466873,primary,延安中路,
6800,5031550691,5031550690,28.465938533474553,primary,,
6801,5031550693,131151425,204.73076348362287,secondary,陕西南路,
6802,5031550693,5031550690,158.25086447469337,primary,,
6803,5031550694,5031550693,183.01831638110042,primary,,
6804,5031550694,3814803440,183.55057334711233,primary,延安中路,
6805,5031599803,4715107688,230.23730219610516,primary,延安中路,
6806,5031599807,5031599803,26.16912733231545,primary,延安中路,
6807,5031599807,824481103,50.50234507098068,residential,威海路,
6808,5031637177,618745364,8.874553013378328,secondary,常德路,
6809,5031637177,618746744,166.06050776906704,secondary,常德路,
6810,5031637177,1984271673,183.01600700118192,primary_link,,
6811,5031637179,618745364,190.4578065174055,primary,延安中路,
6812,5031637179,5031637177,194.42593263541022,primary_link,,
6813,5031700513,130015480,13.038145210161886,tertiary,富民路,
6814,5031700513,130015482,216.73291149132544,tertiary,富民路,
6815,5031700513,618746519,201.2114112779325,primary_link,,
6816,5070865543,5070865544,27.195403999209034,primary,,
6817,5070865543,103764456,456.6743820540391,primary,中山东二路,
6818,5070865544,5070865543,27.195403999209034,primary,,
6819,5070865544,103736983,202.25028821060803,primary,中山东二路,
6820,5082912938,477572746,162.21022562701967,residential,威海路,
6821,5082912938,64846822,11.387421222391657,residential,威海路,
6822,5082912938,5082929927,36.164317578706154,primary,,
6823,5082912940,5082912938,115.9028663407907,primary,,
6824,5082912943,5082912940,72.02221098771193,primary,,
