osmid,y,x,highway
62829161,31.2087342,121.4927874,
62901911,31.200288,121.4762546,
62901921,31.1991281,121.4733798,
62901922,31.199045,121.473349,traffic_signals
62901934,31.1987394,121.4724964,
62901945,31.1997946,121.4722349,
62901951,31.2026054,121.471474,motorway_junction
62917024,31.2238183,121.4630516,
62917031,31.2257206,121.4629259,
62917034,31.2256494,121.461347,
63279232,31.2630385,121.457487,
63279265,31.2474434,121.4578552,motorway_junction
63283237,31.2376933,121.4556172,traffic_signals
63283241,31.2354854,121.4529027,
63283246,31.2346134,121.4491054,
63283249,31.2340976,121.4474478,
63288812,31.2254191,121.4653791,
63298507,31.2377876,121.5028412,
63302402,31.2340338,121.50559,traffic_signals
63302403,31.2338955,121.5051817,
63303824,31.2348753,121.5026178,
63303828,31.234627,121.4998875,traffic_signals
63305187,31.2366248,121.4996319,
63308065,31.2400436,121.4963243,
63308068,31.2403992,121.4964205,
63308072,31.240544,121.4962069,
63308075,31.2404189,121.4958459,
63308076,31.240253,121.4957969,
63308077,31.240237,121.4957986,
63312209,31.2379687,121.5019475,
63338308,31.2226839,121.4409736,traffic_signals
64802303,31.2638516,121.4600074,
64806543,31.2198273,121.4269966,traffic_signals
64806568,31.2162148,121.4284465,traffic_signals
64807049,31.2161517,121.4283022,traffic_signals
64809070,31.2292162,121.4505207,
64813772,31.2237464,121.4924585,
64813773,31.2241111,121.4903636,
64813782,31.220563,121.4774505,traffic_signals
64837069,31.2198896,121.4752059,traffic_signals
64841401,31.1997342,121.4735303,
64841428,31.2298394,121.4627,
64846822,31.2294646,121.4627946,traffic_signals
64846823,31.2304014,121.4628254,
64849276,31.2328795,121.4575502,
64849283,31.2311826,121.4539251,
64849286,31.2306873,121.4530557,
64849287,31.2301467,121.4520341,
64926223,31.2245365,121.4662937,
66899648,31.2245044,121.4406051,traffic_signals
68060267,31.2011469,121.4782946,motorway_junction
68065435,31.2026335,121.4715836,
68621844,31.259019,121.4403415,motorway_junction
68622547,31.2609304,121.4496066,
68622585,31.2619368,121.4544903,motorway_junction
71055357,31.1993049,121.4719567,
71055371,31.1975593,121.4677313,
71121975,31.2299303,121.4625632,motorway_junction
71127148,31.2273025,121.4725084,traffic_signals
71127847,31.2294514,121.467733,traffic_signals
71128708,31.217645,121.4687913,traffic_signals
71129462,31.2213451,121.4685655,traffic_signals
71129470,31.2219828,121.4710652,traffic_signals
75349972,31.2364184,121.486706,traffic_signals
75350958,31.2346186,121.4803665,
75351492,31.2310119,121.4799582,traffic_signals
75352048,31.2343133,121.4779807,
75354582,31.2173046,121.5022741,traffic_signals
75354586,31.2276108,121.4956429,traffic_signals
75355691,31.231378,121.4895573,traffic_signals
75355694,31.2315164,121.4858428,
76482084,31.2174437,121.4663837,traffic_signals
76482085,31.2182139,121.4704602,traffic_signals
76482203,31.2171151,121.4630494,traffic_signals
76482724,31.2123516,121.465345,
76482738,31.2171297,121.4805746,traffic_signals
76482739,31.2193552,121.4794631,traffic_signals
78011918,31.2259193,121.4580627,
78011931,31.2313854,121.4752296,
78017298,31.2188781,121.4323329,motorway_junction
78586227,31.2440793,121.4854996,
78589083,31.2471732,121.4862123,traffic_signals
78592090,31.2478797,121.4878087,traffic_signals
78592095,31.2486492,121.490493,
78592099,31.2512989,121.4959701,traffic_signals
78592104,31.2542431,121.5047499,traffic_signals
78604047,31.2286735,121.4702719,
78607695,31.2259205,121.4632838,motorway_junction
78621049,31.2159001,121.428398,traffic_signals
78621053,31.2168273,121.4299344,
78621054,31.2191418,121.43313,traffic_signals
78622461,31.2166055,121.4233179,
78627019,31.2286284,121.4484501,
78632221,31.2230905,121.4378621,traffic_signals
79811522,31.213477,121.5098271,traffic_signals
81322970,31.2591077,121.4402911,
82515933,31.2108389,121.446866,
82515934,31.2110475,121.4475346,
82516857,31.2113563,121.4454849,
82517936,31.2105029,121.4449447,
82518112,31.205435,121.4412333,traffic_signals
82518464,31.2060284,121.4429837,
82526036,31.2088642,121.443702,
83316739,31.2230718,121.4670726,
84466485,31.2410698,121.5044005,
84466490,31.2424002,121.5021678,
84466494,31.2411885,121.5004286,
84466496,31.2427429,121.498614,
84487112,31.2410191,121.4946676,
84487113,31.2416951,121.4937267,
84487132,31.2456945,121.50147,
84487663,31.2388134,121.4931917,traffic_signals
84488166,31.2345439,121.498579,traffic_signals
84488167,31.2337089,121.4977566,
84488206,31.2352784,121.4958717,
84489488,31.2321732,121.4995047,traffic_signals
84489700,31.2325413,121.5004931,traffic_signals
85010431,31.2251274,121.4698784,traffic_signals
85011021,31.223151,121.4695328,traffic_signals
85011298,31.223575,121.4706973,traffic_signals
85014614,31.2054435,121.4410708,traffic_signals
85647366,31.2294397,121.5029738,traffic_signals
85654851,31.2358531,121.5088035,
86782973,31.1979002,121.468964,motorway_junction
86784820,31.1985879,121.4723543,motorway_junction
86784826,31.1968444,121.4739968,
86784828,31.194577,121.4749881,
86871385,31.194519,121.4614979,motorway_junction
87604258,31.2118504,121.4656416,traffic_signals
87723676,31.2090079,121.4436558,
87739322,31.2359685,121.508712,
87752335,31.2229358,121.4409275,traffic_signals
87752549,31.226203,121.4693806,traffic_signals
87781402,31.2113812,121.4454276,
87781592,31.2216618,121.4698096,traffic_signals
93246167,31.2220687,121.4728612,traffic_signals
93246191,31.2220914,121.4741237,traffic_signals
93246664,31.2238107,121.4691711,traffic_signals
93246685,31.2242489,121.4703759,traffic_signals
93310009,31.2219856,121.4756711,traffic_signals
93310272,31.2226238,121.4774066,traffic_signals
93310875,31.223855,121.4876697,
93332044,31.2237166,121.4853908,traffic_signals
93332051,31.2237384,121.4855182,traffic_signals
93332110,31.2238026,121.4854941,traffic_signals
93332133,31.2237854,121.4853506,traffic_signals
93438508,31.2435726,121.5039579,
93466273,31.2423951,121.4926563,
93466295,31.2409479,121.4946061,
93466391,31.2417684,121.4935617,
93466463,31.2398446,121.4955416,
93792082,31.2282473,121.5089425,traffic_signals
93792440,31.2340403,121.5058022,traffic_signals
93792610,31.2298081,121.5081282,traffic_signals
94544849,31.2635242,121.45892,motorway_junction
94574920,31.2105936,121.4432377,
94574925,31.2105111,121.4448461,
94589934,31.2109059,121.4429898,
94632188,31.2065738,121.4443399,
94707271,31.2241456,121.4463076,
94761700,31.2306553,121.4493876,
94820531,31.2272126,121.4518734,
94821259,31.2385593,121.4565175,traffic_signals
94821548,31.2354383,121.4527823,
95350375,31.2067524,121.4701267,motorway_junction
95386222,31.2347746,121.4816693,traffic_signals
95386499,31.2352951,121.4833563,traffic_signals
95386508,31.2356054,121.4832596,
95386562,31.2358409,121.484911,traffic_signals
95612191,31.2158206,121.4765848,traffic_signals
95612298,31.2145542,121.4730115,traffic_signals
95663349,31.2320524,121.4824026,traffic_signals
95679584,31.2180486,121.4800889,
103691783,31.2459913,121.4859238,traffic_signals
103736843,31.2142663,121.5011316,
103736869,31.2318739,121.4906895,traffic_signals
103736983,31.2274745,121.4954241,traffic_signals
103737164,31.2170883,121.5022229,traffic_signals
103764456,31.2319726,121.4908979,traffic_signals
103764778,31.2340948,121.4887033,traffic_signals
103764845,31.2339868,121.488546,traffic_signals
103781041,31.2426603,121.4858057,traffic_signals
103781049,31.2413209,121.4855411,
103781196,31.2414928,121.4835939,
103781336,31.2414095,121.4827593,traffic_signals
103781600,31.2453432,121.4814071,traffic_signals
103788043,31.238562,121.484024,traffic_signals
103788196,31.2372973,121.4844111,traffic_signals
103795804,31.2426688,121.4822695,traffic_signals
103795925,31.2425488,121.4810619,traffic_signals
103831022,31.2426993,121.4828755,traffic_signals
103832215,31.2447835,121.482891,traffic_signals
103832235,31.2446302,121.4816304,traffic_signals
103851013,31.2471149,121.4811312,traffic_signals
103895144,31.2187755,121.4324469,
103896122,31.2257906,121.4580448,motorway_junction
103896524,31.2284486,121.4701431,
105253431,31.205829,121.4332681,
107669631,31.1958541,121.4234696,traffic_signals
107673297,31.1941859,121.4271977,traffic_signals
107673739,31.1955395,121.433443,
107673873,31.1956464,121.4339296,traffic_signals
107701259,31.1958226,121.4339068,traffic_signals
107701614,31.1957582,121.4335471,
107701939,31.1943709,121.4272879,traffic_signals
107702858,31.1930783,121.433313,
107723532,31.1988912,121.4402444,traffic_signals
107724512,31.2040002,121.4542491,traffic_signals
107742927,31.1992238,121.440211,traffic_signals
107743115,31.2005389,121.4432262,traffic_signals
107743333,31.2011749,121.4447393,
107743908,31.2043356,121.4541215,traffic_signals
107744185,31.2049188,121.4562317,traffic_signals
107758681,31.2008536,121.4430606,traffic_signals
107758818,31.2015842,121.445824,traffic_signals
109424516,31.2072186,121.4629477,traffic_signals
109425172,31.2122436,121.4616087,traffic_signals
109425203,31.2129153,121.4614703,
109425332,31.213688,121.4612668,traffic_signals
109425491,31.2166922,121.4604706,traffic_signals
109425717,31.2174587,121.4602898,
109425825,31.2207468,121.4593952,traffic_signals
109426242,31.2231881,121.4588199,
109426506,31.2258191,121.4587085,traffic_signals
109427057,31.2287964,121.458425,
109427633,31.2319525,121.4547602,traffic_signals
109428563,31.233416,121.4538224,traffic_signals
109428857,31.2330789,121.453008,
109429793,31.2376399,121.455696,traffic_signals
109430331,31.2455358,121.4507685,
109431506,31.2471285,121.4572458,
109432228,31.2465817,121.4583135,traffic_signals
109651383,31.2476708,121.4491784,traffic_signals
109651881,31.2454721,121.4506912,
109652012,31.2431448,121.4528791,traffic_signals
109652252,31.2375447,121.455494,traffic_signals
109652287,31.237444,121.4555408,traffic_signals
109679874,31.2438168,121.4524343,
109680332,31.2438711,121.4524976,
109682074,31.2480562,121.45274,
109682169,31.2478073,121.4490858,traffic_signals
109682178,31.2477935,121.4489244,traffic_signals
109731794,31.2579809,121.4592118,motorway_junction
111138587,31.2478287,121.4527464,
111148069,31.1957569,121.425944,
115005745,31.2285964,121.5052239,traffic_signals
115005789,31.2227486,121.5080948,traffic_signals
115006151,31.219037,121.509803,traffic_signals
115062332,31.2015484,121.507376,
115071457,31.2011777,121.5072711,
115112904,31.1982477,121.5048344,traffic_signals
115112983,31.1981089,121.504894,traffic_signals
115547719,31.2357802,121.5090663,
115547773,31.2358961,121.5089823,
115548081,31.2401055,121.5062936,
115548357,31.2400481,121.5061629,
115548383,31.2399925,121.5063635,
115548403,31.2399354,121.5062341,
130015480,31.2235764,121.4449742,traffic_signals
130015482,31.2217946,121.4461335,
130022540,31.2229349,121.4495239,
130022631,31.2210953,121.4504228,traffic_signals
131151425,31.2238176,121.4523716,traffic_signals
131166911,31.2144688,121.4527606,traffic_signals
131167245,31.2176804,121.4521976,traffic_signals
131184023,31.2116553,121.4424192,
131349812,31.2308946,121.4467442,
131350175,31.2302258,121.4472519,
131937881,31.2260589,121.4435047,traffic_signals
131939120,31.2271835,121.4429927,traffic_signals
131940524,31.2290514,121.442407,
132369185,31.2315031,121.448672,
132386149,31.2292258,121.4449728,
132491635,31.2330554,121.4656952,traffic_signals
146017176,31.2137227,121.4258021,
146017403,31.2159723,121.4285356,traffic_signals
146017735,31.2163227,121.4291751,
152846089,31.2192642,121.4476151,
152846113,31.2187013,121.4478265,
152846422,31.217358,121.4514226,traffic_signals
152847380,31.2309684,121.4826178,traffic_signals
152847559,31.2314635,121.4862999,traffic_signals
152848312,31.2288587,121.4922609,
152878617,31.2276041,121.4759111,traffic_signals
152887810,31.219066,121.4470862,
152888329,31.218636,121.4482261,
154072852,31.2123803,121.4421411,traffic_signals
154072919,31.2144433,121.4413847,traffic_signals
154072987,31.2161712,121.4406729,traffic_signals
154073129,31.2173279,121.4399522,
154073243,31.2143555,121.4409107,
154073348,31.2136865,121.449932,
154080003,31.2189666,121.4392437,
154885125,31.2216668,121.4387272,traffic_signals
154902768,31.2244502,121.4468029,motorway_junction
154903712,31.2259876,121.4587163,traffic_signals
156251914,31.2475508,121.4574843,traffic_signals
156252296,31.2480494,121.4531413,
156252570,31.2462754,121.4619008,
156252964,31.2442781,121.4669059,
156253438,31.2397037,121.4690652,traffic_signals
156253588,31.2407539,121.468587,
156253964,31.2462701,121.4403981,
156254168,31.2451059,121.4367773,
156254330,31.2461387,121.440456,
156255147,31.2503054,121.4394837,
156261340,31.2473211,121.4376299,
156261359,31.2458392,121.4389665,
156261519,31.2447021,121.4399928,
156261562,31.2432671,121.4413999,
156261648,31.2420709,121.442703,
156261805,31.2410741,121.4436152,
156261881,31.2407149,121.4439049,
156261938,31.2389912,121.4453307,
156347314,31.2461072,121.479289,
156347379,31.2477241,121.477479,
156347476,31.2457242,121.4777618,
156347579,31.2448441,121.4801953,
156380673,31.2423947,121.4792097,traffic_signals
156380930,31.2465295,121.4594204,
156381281,31.2461348,121.4619479,
156381596,31.2467086,121.466588,traffic_signals
210642888,31.2416929,121.4765695,
210643019,31.2420774,121.477741,traffic_signals
210643104,31.2311169,121.4903262,
210665702,31.2500011,121.4852013,
210667197,31.254361,121.4838185,
210667273,31.2550511,121.4833069,traffic_signals
210667408,31.2560036,121.4823696,
210667691,31.2600525,121.4840934,traffic_signals
210686289,31.2370092,121.4828464,traffic_signals
243843284,31.2041583,121.4305502,traffic_signals
243843425,31.1934806,121.4426422,traffic_signals
243843481,31.2018326,121.4385289,
243843485,31.2035321,121.4375939,
243843501,31.1963492,121.447876,traffic_signals
257172517,31.2423073,121.4202892,
265685694,31.2646499,121.4904542,
265695741,31.2632687,121.4932104,
265695904,31.2639424,121.4921114,
265696876,31.2630103,121.4898461,
265696889,31.2591093,121.4882409,
265696899,31.2553875,121.489002,traffic_signals
265697515,31.2646164,121.4869766,
265697630,31.2646561,121.4856398,
265697878,31.2638301,121.4852846,
265697880,31.2638448,121.4865367,
265698096,31.2642443,121.485457,
265710982,31.2584996,121.4954466,traffic_signals
265710988,31.2601107,121.4973303,traffic_signals
265710992,31.26129,121.4989324,traffic_signals
265711401,31.2542215,121.4849979,
265711403,31.2537626,121.4841466,traffic_signals
265711406,31.2517543,121.4804293,
265711411,31.2496577,121.4767938,
265711412,31.249078,121.4753534,
265711415,31.2476146,121.4709143,
265712855,31.2633168,121.4966036,traffic_signals
265738902,31.2645285,121.497339,
265738938,31.2618373,121.4952415,traffic_signals
265918912,31.2594031,121.496512,traffic_signals
265919883,31.2564355,121.5003992,traffic_signals
265920243,31.2550427,121.5011284,traffic_signals
265920244,31.2534627,121.5020137,traffic_signals
265920703,31.2585979,121.4992519,
266082076,31.261229,121.4787074,traffic_signals
266082085,31.2566542,121.4790334,
266082087,31.2537049,121.4798703,
266082088,31.2501468,121.4806767,
266084626,31.2645062,121.4834651,
266084711,31.2631507,121.4843783,
266084713,31.2628674,121.4848284,
266103237,31.2477293,121.4849754,traffic_signals
266103574,31.2477682,121.4851366,traffic_signals
266103575,31.2477124,121.4846971,
266103923,31.2485374,121.4873679,traffic_signals
267194971,31.2363639,121.4800443,traffic_signals
267194982,31.2342751,121.4737619,traffic_signals
267195027,31.2352293,121.4673329,traffic_signals
267195118,31.2393945,121.4837537,traffic_signals
267195119,31.2390423,121.4824081,traffic_signals
267195120,31.2385778,121.4806165,traffic_signals
267195121,31.2379528,121.478272,traffic_signals
267195122,31.2371615,121.4761819,traffic_signals
267195150,31.2300343,121.4671258,traffic_signals
267196099,31.2598023,121.5006937,
267196101,31.2587583,121.5023526,
267196103,31.257889,121.5036315,traffic_signals
267196104,31.2566359,121.505071,traffic_signals
267198013,31.2355657,121.4730791,traffic_signals
267198014,31.2358856,121.4745197,traffic_signals
267198015,31.2365231,121.4765782,traffic_signals
267198017,31.2378564,121.4808319,traffic_signals
267198208,31.2359912,121.4719348,traffic_signals
267198209,31.2353097,121.4723119,traffic_signals
267198210,31.2340153,121.4731119,traffic_signals
267198211,31.2312285,121.4748025,
267198230,31.2376388,121.4798505,traffic_signals
267198231,31.2383684,121.4797257,traffic_signals
267198397,31.2362148,121.4728937,traffic_signals
267198435,31.2374602,121.4739303,traffic_signals
267198436,31.2365514,121.474286,traffic_signals
267198467,31.2410872,121.4745864,traffic_signals
267198468,31.2336566,121.4757553,traffic_signals
267198469,31.2331218,121.474481,traffic_signals
267198470,31.2328355,121.4737458,traffic_signals
267198471,31.2324192,121.4727022,
267198543,31.2322341,121.4740708,traffic_signals
267198544,31.232256,121.4750917,traffic_signals
267198545,31.2329898,121.4764711,traffic_signals
267198558,31.2396066,121.4725178,
267198568,31.2416654,121.4720332,
267198570,31.2404417,121.4721639,
267198580,31.2465499,121.4713534,
267198581,31.2489077,121.4703921,
267198765,31.241967,121.4764596,
267198766,31.242537,121.4775064,
267671967,31.2122339,121.4493202,
267698847,31.200779,121.4497138,traffic_signals
287798244,31.195003,121.4254405,
287798491,31.2260517,121.4230354,traffic_signals
287798565,31.2211986,121.4264877,traffic_signals
312947132,31.2272508,121.4364096,
313633798,31.2233094,121.4383258,traffic_signals
313634466,31.2274604,121.4336311,traffic_signals
313634467,31.2274673,121.435337,
313634468,31.2266407,121.4383059,traffic_signals
313634469,31.2254325,121.4399622,traffic_signals
322008449,31.2302745,121.4304786,
322008714,31.2375262,121.4315992,
322008718,31.2367122,121.4321785,
322008726,31.2348412,121.4335075,
322008779,31.2298281,121.4387695,
338640325,31.2427897,121.4562808,
338640326,31.2434013,121.4555918,
338642240,31.2421528,121.4500547,
338642241,31.2428018,121.4512896,
358433777,31.2268785,121.4308649,traffic_signals
385113562,31.2263214,121.4840293,traffic_signals
385113763,31.2236239,121.4792112,traffic_signals
385113782,31.2272457,121.4877977,
385113786,31.2276965,121.4899914,
385113791,31.2273853,121.4909629,
385113795,31.2273078,121.4928173,
385113971,31.2260761,121.4784709,traffic_signals
385113975,31.2290198,121.4792767,traffic_signals
385114252,31.2200036,121.4811682,traffic_signals
385114529,31.226957,121.4930381,
385114569,31.222882,121.4772794,traffic_signals
415517229,31.2527012,121.4823102,
415517230,31.2475579,121.4833408,
415517231,31.2480647,121.4868212,
415517234,31.2475945,121.4873542,traffic_signals
415517235,31.2481906,121.4889525,traffic_signals
415517236,31.2484563,121.4900663,
415517241,31.2496297,121.4884243,
415517242,31.2493086,121.4881069,
415517247,31.2499891,121.4869278,traffic_signals
415517248,31.2513702,121.4869196,
415517255,31.2521283,121.4879314,traffic_signals
415517257,31.2498768,121.4876753,
415517262,31.249034,121.4830903,
415517263,31.2503147,121.4827993,
420697447,31.2400305,121.4749731,traffic_signals
422389181,31.2517631,121.4750123,traffic_signals
423833592,31.2076269,121.4663417,
423833602,31.2122843,121.4755599,traffic_signals
423833606,31.2081282,121.4665726,
423833614,31.2124702,121.4754559,traffic_signals
443291839,31.238251,121.4733272,
461667022,31.2618189,121.4741035,traffic_signals
461673879,31.2544718,121.4726796,
461673882,31.2541051,121.4720627,
461673893,31.2542624,121.4713662,
461673909,31.2536277,121.4683267,
461673913,31.2525281,121.4660468,
467035962,31.1996956,121.4731429,traffic_signals
467035963,31.1997783,121.4729666,
467035969,31.1995681,121.472207,traffic_signals
467035970,31.1994955,121.4721581,
467035971,31.1999675,121.4727794,
468717436,31.2462568,121.484776,traffic_signals
469878022,31.2411513,121.4498713,traffic_signals
469878046,31.2397045,121.4468181,
469878134,31.2391238,121.4511299,
469878178,31.2457093,121.4407212,
469878191,31.243818,121.4426724,
469878227,31.2449074,121.4482062,
469878244,31.2572246,121.4474954,
469878260,31.2506606,121.446952,
469878290,31.2508327,121.447291,traffic_signals
469878303,31.2571901,121.4476599,
469878397,31.2409706,121.461764,
469878401,31.2412242,121.4626431,
469878402,31.2421846,121.463058,
469878411,31.2445809,121.4626467,
469878444,31.2342514,121.4600036,
469878450,31.2377666,121.4584211,
469878452,31.2394205,121.4575506,traffic_signals
469878473,31.2373676,121.463881,
469878547,31.2447571,121.4635717,
469878603,31.2424829,121.465765,traffic_signals
469878609,31.2450548,121.4652886,
469886961,31.2401762,121.4311242,
469886972,31.2377265,121.4345047,
469886974,31.2357326,121.4361951,
469886976,31.2334317,121.437348,
469886978,31.2318469,121.4379471,
469886984,31.2410989,121.4343523,
469886986,31.242225,121.4332256,
469886991,31.2439236,121.4353456,
469887010,31.2392142,121.4395388,
469887032,31.2390526,121.4359353,
469887039,31.2426751,121.4437493,
469887055,31.2382395,121.4363936,
469887207,31.2290943,121.4378482,
469887249,31.2312796,121.4419916,
469887275,31.2321269,121.4433115,
469887428,31.2362068,121.4375642,
469887442,31.2343777,121.4440774,
469887464,31.2328635,121.4407661,
469888092,31.2356702,121.442888,
469888104,31.2343233,121.4392163,
469888163,31.2366263,121.4450839,
469888185,31.2357835,121.446178,
469888202,31.2372869,121.4469455,
469888205,31.2378872,121.4488309,
469939954,31.2323463,121.4290443,traffic_signals
469939966,31.2333981,121.4280533,
469940083,31.2310888,121.4261933,
469945854,31.2279475,121.4207246,
469945855,31.2279972,121.4207932,
475397521,31.2645023,121.4706298,
475397525,31.2624247,121.4734278,
475398054,31.2597276,121.4783691,
475429480,31.2573193,121.4475542,
475429485,31.2620058,121.4438003,
475432068,31.2563931,121.4486518,
475432457,31.2584623,121.4512166,
475432459,31.2597088,121.4587675,traffic_signals
475432544,31.2609928,121.4502442,
475432550,31.2573315,121.4523267,
475432741,31.2543909,121.4544529,
475433143,31.2568622,121.4434515,
475433353,31.2555572,121.443447,
475608479,31.2567382,121.5009536,
475608499,31.2570718,121.5027736,
475625948,31.2542215,121.5049264,traffic_signals
475633345,31.2534641,121.506291,
475639124,31.2629602,121.5086769,
475639127,31.264581,121.5068432,
475644487,31.2557653,121.4988225,traffic_signals
475644490,31.2552699,121.4968891,traffic_signals
475644494,31.2542371,121.4943113,traffic_signals
475644499,31.2541581,121.4937584,
475858443,31.2559536,121.5036293,traffic_signals
475858451,31.2544222,121.4995484,traffic_signals
475858453,31.2536336,121.4977173,traffic_signals
475858456,31.2519094,121.4931414,traffic_signals
475859443,31.2462799,121.4878125,
475859521,31.2472354,121.4895146,
475859635,31.2465725,121.4882965,
475859642,31.2460273,121.4886267,
475859886,31.2459364,121.4867789,
475860215,31.2476268,121.4903299,
475861263,31.256447,121.4844081,traffic_signals
475861268,31.2552653,121.4873387,traffic_signals
475861286,31.2534215,121.4871111,
475861301,31.2500164,121.4889602,traffic_signals
475861341,31.2573109,121.4833401,
475861588,31.248807,121.4908175,
475861592,31.2502287,121.4892488,traffic_signals
475861594,31.2522952,121.4882019,traffic_signals
475861602,31.2553651,121.4877954,traffic_signals
475861716,31.2527931,121.4859039,
475861717,31.253447,121.4874343,
475861901,31.2527809,121.4890735,
475861917,31.2547122,121.4935218,
475862112,31.2528889,121.4924854,
475862343,31.249504,121.4923246,traffic_signals
475862714,31.2516937,121.4908703,
475862729,31.2530822,121.4907514,
475862831,31.2535611,121.4920326,
475862832,31.2537057,121.4919279,
475862835,31.255654,121.4910031,
475863035,31.2566886,121.4923143,traffic_signals
475863047,31.2541647,121.4939519,traffic_signals
475863077,31.2526229,121.4952188,traffic_signals
475863592,31.2522192,121.4985404,traffic_signals
475863643,31.2565895,121.4962087,
475863682,31.2616307,121.4922063,
475864206,31.2624798,121.5033986,
475864220,31.2572794,121.4961327,
475864312,31.2542738,121.4915059,
475864334,31.2552544,121.4932763,traffic_signals
475864339,31.2553173,121.4935905,traffic_signals
475864594,31.2537974,121.489089,
475864621,31.2571979,121.4889987,
475864759,31.2568945,121.4925656,traffic_signals
475864822,31.2596756,121.4862673,
475865186,31.2574612,121.4892263,
475865233,31.2558072,121.494809,
475865279,31.2577445,121.4937434,traffic_signals
475865282,31.259952,121.491272,
475865284,31.2610954,121.488841,
475865289,31.2614173,121.4868285,
475865490,31.2611861,121.4960098,
475865491,31.2621968,121.497904,
475865492,31.2632826,121.4996679,
475865521,31.2529046,121.5004568,traffic_signals
475865695,31.2576843,121.4976872,
475867021,31.2522628,121.5026085,
475917149,31.2572831,121.487326,
475917155,31.2559329,121.4872312,
475918069,31.2566836,121.4845756,traffic_signals
475918073,31.2578615,121.485797,
475918382,31.257314,121.4838566,
475919312,31.2583441,121.4853009,
475919344,31.257295,121.4870111,
475919352,31.2583152,121.4872253,
475919383,31.2594492,121.4879957,
475919713,31.2592456,121.4838636,
475919763,31.258653,121.484876,
475919902,31.2585341,121.4860161,
475920606,31.2612915,121.4884992,
475920624,31.2632209,121.4895087,
475920870,31.2616564,121.4864062,
475920880,31.2597876,121.4856374,
475920905,31.2622306,121.4845295,
475921225,31.260575,121.4883729,
475922169,31.2625534,121.4908406,
475933649,31.2586453,121.5098616,
475935586,31.2547765,121.5095494,
475935689,31.2557395,121.5085901,
475935690,31.2567553,121.5075371,
475935750,31.255616,121.5062468,
475936016,31.2575253,121.5084254,
475936191,31.2586709,121.5073488,traffic_signals
475936192,31.2601221,121.5059185,
475936194,31.2615861,121.5045193,
475936196,31.2637572,121.5021863,traffic_signals
475937789,31.2649932,121.4983744,traffic_signals
475937996,31.2623936,121.5004155,traffic_signals
475938061,31.2610129,121.5019547,
475938154,31.259898,121.5032263,
475938156,31.2586651,121.5045365,
475974715,31.224004,121.4879652,traffic_signals
475974959,31.2298097,121.4914034,
475974969,31.2303273,121.4924665,
475975057,31.2267646,121.485342,
475975347,31.2298892,121.4846845,
475975640,31.2288795,121.4848794,
475975643,31.2290446,121.4861989,
475976301,31.2261822,121.4827548,
475976364,31.2264759,121.4878222,
475977000,31.2254841,121.4844909,traffic_signals
475977438,31.2266353,121.4897382,
475977497,31.2276943,121.4896897,
475977667,31.224147,121.4896593,traffic_signals
475977669,31.223994,121.4896901,
475977684,31.2250275,121.4879058,traffic_signals
475977686,31.2251087,121.4896276,traffic_signals
475977736,31.2251821,121.4910429,
475977737,31.2253215,121.4928711,
475977913,31.2240584,121.4909765,traffic_signals
475978025,31.2297279,121.490348,
475978414,31.2245665,121.4910049,
475978428,31.2245584,121.4929268,traffic_signals
475978447,31.2248088,121.4941259,traffic_signals
475978683,31.2257776,121.4971034,
475978686,31.2258987,121.4972825,
475978728,31.2271483,121.4941297,
475978741,31.2251577,121.4953756,traffic_signals
475978939,31.2236134,121.492897,
475979135,31.2234939,121.4963386,traffic_signals
475979686,31.2233291,121.4927161,
475979698,31.2243115,121.4986212,traffic_signals
475979699,31.224387,121.4988129,traffic_signals
475979717,31.2244642,121.4987349,traffic_signals
475979876,31.2243894,121.4985422,traffic_signals
475979960,31.2233491,121.4963937,traffic_signals
475980598,31.2231124,121.4946394,traffic_signals
475984763,31.2246909,121.4996159,
475984865,31.2247628,121.4995117,
475985639,31.2159121,121.5034851,
476078083,31.2319462,121.486554,
476078722,31.2329407,121.4896074,traffic_signals
476078723,31.2330434,121.4897652,traffic_signals
476078767,31.2335085,121.4870197,
476078803,31.2322411,121.4874993,
476078805,31.2314445,121.4877403,
476078819,31.2314308,121.4880106,crossing
476078905,31.2298319,121.4881386,
476548799,31.2338411,121.4782429,
476553848,31.2170595,121.4880933,traffic_signals
476553855,31.2146186,121.4886546,traffic_signals
476553960,31.2146074,121.4888046,traffic_signals
476553962,31.2170789,121.4882019,traffic_signals
476554611,31.2238654,121.4878804,
476554809,31.2212391,121.488681,
476554817,31.2180935,121.4894514,
476555419,31.2169517,121.4910515,traffic_signals
476555427,31.2161432,121.4912824,traffic_signals
476555428,31.2148833,121.491273,traffic_signals
476556038,31.218862,121.4928819,
476556047,31.2232006,121.4931494,
476556302,31.2215768,121.490157,
476556641,31.2204289,121.4872311,traffic_signals
476556645,31.218067,121.4826719,traffic_signals
476557270,31.2194457,121.4891986,
476557955,31.2197718,121.490494,
476558313,31.2165784,121.4846968,traffic_signals
476559329,31.2179059,121.4879982,traffic_signals
476559347,31.2180383,121.4908065,traffic_signals
476559359,31.2173422,121.4935266,traffic_signals
476559394,31.21716,121.4855263,
476559405,31.2171953,121.493903,
476559411,31.2169767,121.4966425,
476559738,31.2185875,121.4968099,
476559746,31.2183844,121.5014422,traffic_signals
476559748,31.2183937,121.501608,
476559922,31.2194039,121.4852266,
476559988,31.2174653,121.4865562,traffic_signals
